geo_accession,hsa-miR-1307-3p,hsa-miR-4783-3p,hsa-miR-8073,hsa-miR-4532,hsa-miR-6787-5p,hsa-miR-6861-5p,hsa-miR-1233-5p,hsa-miR-4675,hsa-miR-92a-2-5p,hsa-miR-6756-5p,hsa-miR-1228-5p,hsa-miR-6766-5p,hsa-miR-4758-5p,hsa-miR-6802-5p,hsa-miR-6769a-5p,hsa-miR-4419b,hsa-miR-6784-5p,hsa-miR-4428,hsa-miR-342-5p,hsa-miR-885-3p,hsa-miR-8059,hsa-miR-1238-5p,hsa-miR-3156-5p,hsa-miR-4727-3p,hsa-miR-663a,hsa-miR-320a,hsa-miR-191-5p,hsa-miR-4646-5p,hsa-miR-1246,hsa-miR-4299,hsa-miR-4515,hsa-miR-197-5p,hsa-miR-6073,hsa-miR-4730,hsa-miR-6717-5p,hsa-miR-614,hsa-miR-6816-5p,hsa-miR-6858-5p,hsa-miR-211-3p,hsa-miR-6131,hsa-miR-6887-5p,hsa-miR-3682-3p,hsa-miR-6839-5p,hsa-miR-23b-3p,hsa-miR-642b-3p,hsa-miR-320b,hsa-miR-130a-3p,hsa-miR-103a-3p,hsa-miR-107,hsa-miR-6822-5p,hsa-miR-654-5p,hsa-miR-4498,hsa-miR-4514,hsa-miR-4734,hsa-miR-4261,hsa-miR-17-3p,hsa-miR-6729-5p,hsa-miR-4317,hsa-miR-3652,hsa-miR-4732-5p,hsa-miR-146a-5p,hsa-miR-6757-5p,hsa-miR-320e,hsa-miR-4489,hsa-miR-7847-3p,hsa-miR-3934-5p,hsa-miR-4700-5p,hsa-miR-4298,hsa-miR-23a-3p,hsa-miR-8060,hsa-miR-6742-5p,hsa-miR-483-5p,hsa-miR-15b-5p,hsa-miR-3137,hsa-miR-3151-5p,hsa-miR-4538,hsa-miR-320d,hsa-miR-6748-5p,hsa-miR-3617-5p,hsa-miR-6760-5p,hsa-miR-1343-3p,hsa-miR-4652-5p,hsa-miR-3605-5p,hsa-miR-25-3p,hsa-miR-4436b-3p,hsa-miR-320c,hsa-miR-4300,hsa-miR-140-3p,hsa-miR-4259,hsa-miR-221-3p,hsa-miR-423-3p,hsa-miR-185-5p,hsa-miR-15a-5p,hsa-miR-505-5p,hsa-miR-6728-5p,hsa-miR-222-3p,hsa-miR-4690-5p,hsa-miR-22-3p,hsa-miR-1247-3p,hsa-miR-126-3p,breast cancer
1879697,4.762327,4.802116,5.113403,11.3089,7.630946,6.428649,10.36987,6.483765,10.27881,7.571281,12.20694,4.580472,8.26126,7.892283,5.774214,5.029061,13.10762,3.213092,3.296403,2.686795,7.58277,4.895411,2.742954,3.032958,10.57735,4.169849,1.04924,2.937247,1.04924,1.04924,1.243636,6.351001,1.04924,10.39439,3.801776,6.757668,10.96593,7.46511,5.958336,5.832289,5.018532,1.04924,1.04924,2.030916,8.351312,2.439159,1.04924,1.438798,1.04924,3.222836,2.982445,3.050204,1.04924,12.17886,1.04924,1.04924,12.98291,1.04924,4.817218,3.417502,1.04924,6.070663,1.04924,1.04924,5.550523,2.739344,1.04924,5.551716,1.04924,1.04924,4.111529,4.929633,1.215441,2.438204,4.507293,1.04924,2.842825,3.096808,1.04924,2.164691,5.550229,2.481744,1.04924,1.04924,1.04924,2.54567,1.04924,1.04924,3.189104,1.04924,1.753816,1.04924,1.04924,1.04924,1.04924,1.04924,4.935431,3.606571,5.598847,1.04924,0
1879698,4.690278,5.066103,4.900922,11.3366,7.589024,6.398282,10.54759,6.418181,10.38492,7.530529,12.01744,4.962739,8.192904,7.907407,5.3958,4.687502,13.07552,2.66894,2.66894,3.704195,7.221373,5.561268,4.314189,3.640524,10.11286,4.766824,3.396506,3.455026,3.57727,2.66894,2.66894,6.214893,2.896193,10.31527,5.110439,6.872978,10.90227,7.000132,5.479239,6.156436,5.319678,2.66894,3.403587,2.66894,8.492425,3.204355,3.648209,2.66894,3.951911,3.447727,2.66894,4.298641,2.66894,12.14366,2.770074,2.66894,12.90827,2.66894,5.03902,4.429468,2.66894,5.881771,2.66894,2.872728,5.392991,2.66894,2.66894,4.922027,2.862722,2.66894,4.076611,4.47001,2.66894,2.66894,3.814718,3.131551,3.503315,3.677505,2.66894,3.887345,6.00959,3.222769,2.66894,3.183812,2.66894,3.386667,2.66894,2.66894,4.094898,3.885902,2.66894,3.442198,2.66894,3.172824,2.66894,3.666041,4.849474,3.646851,5.848473,2.802688,0
1879699,5.49871,4.945281,4.803999,11.24901,7.845641,6.071571,10.3847,6.296093,10.75352,7.349488,12.27144,4.455373,8.116692,7.651641,5.574729,4.92705,13.18373,2.279454,2.894873,2.154068,7.505996,4.896629,3.556214,2.518691,10.14657,3.374226,3.531234,4.067716,3.537731,2.154068,3.746202,6.45666,2.154068,10.17537,4.400004,5.901955,10.93496,7.159606,5.192541,7.34351,5.153939,2.75246,2.154068,3.514779,8.244434,3.221822,2.154068,2.154068,2.154068,3.511972,2.378366,3.499402,2.154068,11.87065,2.154068,2.154068,12.80672,2.154068,4.444977,4.401422,2.509266,5.956855,2.788989,2.772216,5.618628,2.154068,2.154068,5.245822,2.43557,2.154068,4.690444,4.896709,2.154068,2.154068,4.372824,2.154068,3.575373,3.038871,2.154068,2.154068,5.608902,2.154068,2.154068,2.972742,2.499462,2.744629,2.154068,2.154068,3.414308,2.154068,2.994239,3.17315,2.154068,2.40905,2.154068,2.154068,4.608487,2.982573,5.385341,2.154068,0
1879701,4.75204,4.661353,4.870674,11.17531,7.711802,6.53371,10.4225,6.324768,10.54506,7.512035,12.30104,4.953938,8.260075,7.774589,5.405103,5.057735,13.22834,3.772552,3.151134,0.5093156,7.783696,4.693063,3.663157,2.791023,9.806395,6.913099,4.963903,1.886323,5.421986,2.098305,0.6280944,6.469705,0.5093156,10.33568,5.267493,6.350185,10.79938,6.960852,5.206634,7.00183,5.433856,2.56348,1.837674,3.943674,8.613954,6.283833,0.5093156,0.5093156,0.5093156,3.330329,3.710579,3.475097,0.5093156,11.94669,0.8190501,2.993379,12.83616,1.05829,5.082601,4.151893,0.5093156,5.986013,5.254888,1.567634,5.806191,3.735545,0.5093156,5.505904,3.926938,1.542446,4.65078,4.964948,0.5093156,1.696227,4.274065,1.456447,5.613496,3.53371,0.5093156,2.234576,5.478949,2.203332,0.5093156,2.706372,0.5093156,5.851676,0.5093156,3.373348,3.099555,3.742162,2.811842,2.568143,1.896049,0.5093156,0.5093156,0.5093156,4.852576,5.782643,5.137003,0.5093156,0
1879702,4.588428,4.966612,4.578545,11.2325,7.500658,6.549445,10.75858,6.330178,10.27167,7.521676,12.03024,4.805383,8.185393,7.670026,5.004255,5.593497,13.09752,3.433655,3.369871,3.990719,7.202451,5.364743,3.304345,2.234289,10.15154,5.186131,4.233582,3.268375,5.162647,1.634389,3.001434,6.639646,1.634389,9.950066,6.179917,6.613276,10.80981,7.266582,4.883311,7.747601,5.473322,1.812635,1.634389,2.612946,8.028988,4.621168,2.733492,1.634389,1.634389,2.740059,2.262253,3.752824,1.634389,12.39871,1.634389,1.634389,13.14864,1.634389,4.667201,4.322435,1.634389,5.986415,3.898676,2.87747,5.609796,3.17581,2.236496,5.591537,4.035282,1.634389,4.811096,4.548336,2.43282,2.312713,4.505506,3.375814,3.924376,3.140006,1.634389,1.911689,5.720953,2.593056,1.634389,2.676502,1.634389,3.583096,2.728464,1.949018,4.39173,2.902722,2.672464,2.23245,1.634389,1.634389,1.634389,1.936705,4.900207,4.80349,5.702348,1.634389,0
1879703,5.895618,4.79437,3.372962,11.57336,7.625522,7.22098,10.895,6.909963,9.8313,7.807876,11.89269,4.816125,8.219696,8.180287,5.220189,5.530244,12.95726,3.372962,3.372962,3.646135,7.596057,5.199676,4.66085,4.206244,10.87043,5.664206,3.372962,3.372962,3.372962,3.372962,3.372962,6.41406,3.372962,10.09761,5.773436,7.249368,10.85873,7.659503,5.779118,6.237443,5.695464,3.372962,4.531459,4.97744,8.261282,4.051049,3.372962,3.372962,3.372962,3.372962,3.372962,4.570909,3.372962,12.33017,3.372962,3.372962,13.00242,3.372962,4.503822,3.482399,3.372962,7.203098,3.372962,3.372962,6.116915,3.372962,3.372962,5.135843,3.372962,3.372962,4.713998,3.812764,3.891666,3.372962,3.718164,3.372962,3.372962,3.372962,3.372962,3.498417,6.395092,3.372962,3.372962,3.372962,3.372962,3.372962,3.372962,3.372962,3.472962,3.372962,3.372962,3.862505,3.372962,3.372962,3.372962,3.372962,5.472267,3.372962,5.686315,3.372962,0
1879704,4.858419,4.860893,5.306265,11.17046,7.91186,6.645721,10.54403,6.516911,9.936357,7.672195,12.1244,4.704264,8.342288,7.909807,5.375145,4.995696,13.26401,3.215608,4.106143,3.75346,8.176106,5.531689,3.215608,4.27524,10.34894,4.169554,3.215608,3.532772,3.215608,3.215608,3.215608,6.442983,3.215608,9.990782,5.635566,7.069519,10.89853,7.497284,5.647719,7.81724,5.677999,3.215608,3.215608,3.215608,8.165627,4.189076,3.215608,3.215608,3.215608,4.094411,3.215608,3.919878,3.215608,12.33992,3.215608,3.215608,13.09803,3.215608,5.166713,4.710297,3.215608,7.12744,3.215608,3.215608,6.119503,3.215608,3.215608,5.372242,3.215608,3.215608,4.323328,4.730281,3.215608,3.215608,4.734141,3.215608,3.215608,3.598654,3.215608,3.215608,6.161576,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,3.215608,4.988079,3.215608,5.888803,3.215608,0
1879706,3.736144,4.656739,3.599934,11.66353,7.446208,6.594516,11.12791,7.037158,9.945756,7.747817,12.12325,4.975578,8.326159,7.872269,5.59911,4.587183,12.97553,2.37624,3.613934,2.599607,7.789689,4.954861,4.43914,4.456065,10.79015,5.008078,1.819213,1.819213,1.819213,1.819213,3.293748,6.350556,1.819213,10.17016,4.190455,7.22539,10.86009,7.269272,5.955649,5.555665,5.582353,1.819213,1.819213,3.926374,8.596785,4.284725,1.819213,1.819213,1.819213,1.819213,1.819213,3.482495,1.819213,12.31624,1.819213,3.611695,12.97996,1.819213,3.824331,4.102082,3.844725,6.886234,1.819213,2.952336,5.65649,1.819213,1.819213,5.503442,2.47054,1.819213,4.555711,3.960647,1.819213,1.819213,4.133879,1.819213,1.819213,2.522387,1.819213,1.819213,5.993027,1.819213,2.748593,1.819213,1.819213,3.142065,1.819213,1.819213,4.009751,1.819213,2.174273,2.989239,1.819213,1.819213,1.819213,2.304996,4.706616,4.133518,5.614361,1.819213,0
1879707,5.665163,5.309088,5.273108,10.72524,7.908544,6.829787,10.49272,6.17748,9.893921,7.809116,11.94837,5.008039,8.233643,8.047054,5.747242,4.854117,12.90924,3.33319,4.117037,5.081136,7.977875,5.391214,3.928867,3.124241,10.86492,4.705248,3.612533,3.491403,3.461404,2.463977,3.880928,6.890607,1.828866,9.237861,5.126836,7.096105,10.77506,7.888022,5.308856,6.102241,5.42146,1.828866,3.807913,4.077262,7.905401,3.336378,1.828866,1.828866,1.828866,3.093046,2.236377,4.711408,1.828866,11.89953,1.828866,1.828866,12.79691,1.828866,5.117098,4.21363,1.828866,6.431484,2.434232,2.702281,5.7644,2.889905,2.539008,5.417117,1.982088,1.828866,4.33049,5.189981,3.171408,2.52835,4.711408,1.828866,1.828866,2.416934,1.828866,1.828866,6.04029,1.828866,1.828866,1.828866,1.828866,2.844338,1.828866,2.314321,3.670079,1.828866,1.828866,3.644536,1.828866,1.828866,2.006775,1.828866,5.997447,2.99386,6.086762,1.828866,0
1879708,4.898733,5.354197,4.977149,11.19881,7.793148,6.847847,10.58972,6.489573,10.07772,7.921963,12.04082,5.439372,8.449138,8.034251,5.331878,4.977307,13.09458,3.269162,4.188465,3.86799,8.20744,4.748559,3.269162,3.269162,11.04176,4.043411,3.269162,3.269162,3.269162,3.269162,3.269162,6.454119,3.269162,9.733554,4.861264,7.452865,10.84073,7.725353,5.826106,6.264767,5.839509,3.269162,3.269162,3.269162,8.205078,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,4.718483,3.269162,12.25204,3.269162,3.269162,12.98768,3.269162,4.691,3.412145,3.269162,6.672738,3.269162,3.269162,5.983183,3.269162,3.269162,6.034126,3.269162,3.269162,4.859909,4.471403,3.269162,3.269162,5.214205,3.269162,3.269162,3.269162,3.269162,3.269162,5.917055,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,3.269162,5.27253,3.269162,5.90215,3.269162,0
1879710,5.331954,5.046274,4.623466,11.20256,7.713164,6.875875,10.5294,6.576221,10.04198,7.734414,11.9418,4.760953,8.306506,7.826521,4.977471,5.313842,12.97057,3.159992,2.816625,4.020145,7.888564,5.140636,2.798186,4.261925,10.52697,5.508173,2.147438,2.147438,3.801088,2.147438,2.147438,6.737724,2.147438,9.70906,5.92355,7.383536,10.85267,7.572868,5.288985,7.297992,5.309072,2.147438,3.242062,4.328566,8.135122,3.597736,2.147438,3.139645,2.147438,2.147438,2.985718,3.855141,2.147438,12.10275,2.147438,3.494677,12.95286,2.147438,4.570466,3.731759,2.147438,6.568049,2.147438,3.738175,5.84169,2.147438,2.147438,5.900752,3.226554,2.147438,3.518155,4.661788,5.607819,2.147438,4.601731,2.147438,4.050155,3.315552,2.147438,4.635733,6.01243,2.147438,2.147438,2.147438,2.147438,4.045481,2.147438,2.147438,4.418063,2.849492,2.147438,4.27321,2.147438,2.147438,2.147438,2.373782,5.290406,3.783835,5.648849,2.544018,0
1879712,4.624336,4.574789,4.882496,11.4982,7.789761,6.793525,10.97168,6.780774,10.22529,7.804482,12.01053,4.843127,8.491428,7.885747,5.698698,5.509964,13.08167,3.300426,4.24917,3.214993,8.517993,5.242126,2.428519,3.67292,10.57325,4.976039,2.428519,3.419909,4.009075,3.287493,2.626834,6.107934,2.428519,10.08793,5.773111,7.374102,10.81258,7.481647,5.553476,7.945803,5.587699,3.065991,3.005388,2.712656,8.538732,3.988714,2.428519,2.428519,2.428519,4.174583,4.009169,4.532506,2.428519,12.27067,2.428519,2.428519,12.97409,2.428519,5.217411,3.942867,3.39912,6.384137,2.428519,3.232645,6.00762,2.428519,2.428519,5.371663,2.651966,2.428519,4.92651,4.278454,2.428519,2.428519,4.562675,2.428519,2.428519,3.066804,2.428519,2.428519,5.947183,2.428519,2.428519,2.428519,2.428519,3.493823,2.428519,2.428519,2.428519,2.428519,3.207342,3.087629,2.428519,2.428519,2.428519,2.428519,4.507813,2.428519,5.88283,2.428519,0
1879713,4.738206,4.663957,5.129005,11.39666,8.484587,7.883605,10.61973,6.77735,10.22361,8.122255,12.09331,5.303826,8.371573,8.4856,6.113516,5.660105,13.19393,3.258271,4.588253,4.026452,8.783287,4.664313,3.432162,4.932159,10.63884,5.395728,4.689237,3.477622,4.085084,3.258271,3.258271,6.566435,3.258271,9.941551,6.912064,8.045413,10.85974,7.679922,6.366345,8.885861,5.775885,3.258271,3.258271,3.462721,8.36542,5.23677,3.258271,3.258271,3.919808,4.126088,3.95682,4.040193,3.258271,12.33549,3.258271,3.258271,12.9843,3.258271,5.592278,3.779818,3.258271,6.967998,3.258271,3.258271,5.97755,5.203269,3.258271,5.457864,4.0057,3.258271,5.171525,4.233608,3.258271,3.258271,3.948451,3.258271,3.528155,4.131948,3.258271,3.258271,6.687295,3.690563,3.258271,3.258271,3.258271,4.013305,3.258271,3.258271,4.123893,3.258271,3.258271,3.258271,3.258271,3.258271,3.258271,3.258271,5.336404,3.622011,6.053461,3.258271,0
1879714,4.402142,5.247459,4.824318,11.5751,7.662579,6.685709,10.59709,6.580132,10.34138,7.862067,12.15653,5.231803,8.394904,8.020821,5.575172,4.802993,13.2938,2.509157,2.509157,3.754162,7.238805,4.656098,4.046993,2.69664,10.64097,4.757936,2.920307,2.509157,2.728135,2.509157,2.509157,6.340238,3.56173,10.12063,5.031244,6.343282,10.98944,7.405239,5.780973,5.639995,5.520667,2.509157,2.509157,3.517962,8.292284,4.320237,2.509157,2.509157,2.89161,3.501873,2.737882,2.509157,2.509157,12.09708,2.509157,3.163423,12.87606,2.509157,4.835168,3.888796,2.860978,6.456883,2.509157,2.509157,5.832585,2.509157,2.509157,5.283942,3.368297,2.509157,4.963317,3.62367,3.440251,2.509157,4.359869,2.509157,2.509157,2.509157,2.509157,2.509157,5.776369,2.509157,2.509157,2.509157,2.509157,2.509157,2.855892,2.509157,3.670941,2.509157,3.086073,2.611405,2.509157,2.509157,2.509157,2.630736,4.785949,2.509157,5.255424,2.509157,0
